cluster_id,cluster_probability,title,group,voted_up,playtime_at_review_hours,detected_language,analysis_text
30,1.0,Long Gone Days,core,True,12.966666666666667,en,"Good one, but defiently not the greatest. Imo 88% raiting is a bit too much for it. Writing itself is pretty basic, you will know what its about in a minute and will for sure predict every big thing happening here, but it has a good mix of basic things so its enjoyble. Combat is nice but too easy, you just go into and win everyone without a beat, I don't even know why you need so much items here. Last boss combat is just very slow and boring, I was just smacking enter by the end. Still a ""Yes"" though, just for artstyle and that it's quite short(especially if remove all this combat time)."
30,1.0,ELDEN RING,benchmark,True,28.366666666666667,en,Very good game.Nice combat and brithe taking Bosses
30,0.9384351168278842,Baldur's Gate 3,benchmark,False,3.1666666666666665,en,"I am not impressed. Combat is clunky. Camera control is pretty terrible. I just don't like it. Guild Wars 2 beats this in every way, and it is 14 years old. They seem to focus way to much on graphics, and i don't find them very good. Good thing i held out and got this on sale, i would be pissed if i paid full price for this crap. I'm sure i am in the minority here, but playing this is so slow and cumbersome that i just couldn't get into it."
30,0.9229187570825825,Ikenfell,core,False,8.433333333333334,en,"Great concept with great characters and a fun (albeit tedious) combat system, held back by poor prioritisation. This game features little-to-no story and what story is does have is all written around the gameplay, not the other way around. It's honestly disappointing how little time you spend in the school doing school things, I expected something like Persona but instead got the shell of a promising game made by people who very obviously care. I honestly hope that someone else enjoys this game, but I truly didn't. (Also, the game's levelling is ♥♥♥♥♥♥, there's a lot of grinding and new party members never match the level of your party)"
30,0.8974105484160045,Ikenfell,core,False,2.783333333333333,en,This game feels like about 75% cutscenes and 25% gameplay. Combat is fun but there is so much fluff between actual opportunities to play and the story isn't nearly engaging enough to make that experience enjoyable.
31,1.0,Meg's Monster,core,True,4.75,en,[b] 5 Point review [/b] 5 pros and 5 cons. Thumbs up or down is just my personal like or dislike of the game. Pro [list] [*] A genuinely emotional story that will hit many in the feels. [*] Fun combat that is more puzzle/story then typical turn based combat. [*] Simply great pixel art perfect for smaller screens and the steam deck. [*] A short adventure that doesnt over stay its welcome without dlc coming in at about 5 hours give or take an hour. [*] Achievements are nearly all story based but upon beating the game chapter select lets you go back if skipped a side content. [/list] Con [list] [*] While the combat feels very undertaleish it never goes far enough with it. [*] The story uses a odd plot device to give a connecting point rather then doing a good and bad ending based on actions or choices. [*] While it has a lot of varied gameplay this is a heavy dialogue story which will not be for everyone. [*] While the music goes from good to decent in range there simply isn't enough to give the bigger story fights enough to highlight them. [*] The price point is a tad high for what it takes to 100% the game but it has been in bundles before making it easier to recommend. [/list]
31,1.0,Meg's Monster,core,True,3.566666666666667,en,"Overall I enjoyed the experience I had playing this game, though it was different than I expected it to be. I think anyone going into this should expect it be more like a visual novel than anything else. I feel like it's got something it's trying to be but doesn't really hit the mark. The art style and music aren't quite cozy and the dialogue goes from nearing cringe territory to quite hard hitting. The end gets very long as it repeats the scenes over and over again with slight variations and I didn't totally feel like it had been earned yet. I've seen other reviews complaining that the story is very linear, but I don't see that as a negative. Not every story needs explorations and million different endings and a billion things to do. If you want to play those games, then avoid this one and go play those. The combat only gets interesting in the end-game. It feels like it was added on and not intended for this game. I did find the mechanics a bit interesting but for the most part it's pretty simple to sort out a strategy that works most of the time. When they started throwing new things at me in the end-game it only took two or three tried to get the right combo/luck."
31,1.0,In Stars And Time,core,True,64.56666666666666,en,"Playing this game was an experience I will never forget! :D The art and music draws you in, but the comradery between Isabeau, Odile, Mirabelle, Bonnie, and Siffrin as well as the twists and turns along the way keep you locked in. I had so much fun just reading the dialogue between characters. So much humor and charm behind nearly every interaction, even with the people in the town. Their friendship is an anchor in a world of chaos, and it's so wholesome despite the pressure they faced. I also liked how the battle system was based on rock. paper, scissors, even if it did make combat less complex as a turn-based game. My only gripe with the battle system was how tedious it became to battle over the course of the game. I eventually found an item that allowed me to circumvent some of the tediousness which was nice. My main complaint with the game is that there are certain parts that feel unnecessarily frustrating and difficult to complete. I would say Act 4 gave me the most trouble and I actually had to go through a walkthrough twice in order to finally pass it. The story, characters, art, and music make it worth it but it does feel a little too much at certain points even if I understand it relates to a core part of the story. I highly recommend this game! This is one of those games that can change your life by playing. I will never forget my buddies Siffrin, Odile, Isabeau, Mirabelle, and Bonnie ; u; <3"
31,1.0,In Stars And Time,core,True,18.5,en,"If there one characteristic I'm certain on, In Stars And Time's writing takes out many dialogue flourishes and facial expressions to make the characters WORK, especially across many, many, many, loops. Those interactions changing across the loops is how I see this story suits itself to a game. On the flipside, I not so sure I felt like gameplay should really take this long, owning to how combat is ""required"" with a certain fast traveling resource that feels somehow separate from the story, and yet is part of the story. I suppose that resource is just-- not gelling with the story in a game technical sense. I suppose, the story doesn't have much interactions with that resource outside of the resource being used to force the player to battle enemies? Except, enemies aren't *the* problem, rather it is the environment that acts as the challenge posed by the story. Enemies are just there, with very little interactions compared to the environment. With that said, I enjoyed In Stars And Times for bringing out these lovable dorks of main party, and an excellent showcase of dialogue tricks... Oh, I suppose I should say the game does a lot with very little in regards to maps & music. Classic pitch shifting, hahaha!"
31,1.0,Small Saga,core,True,10.616666666666667,en,"Yeah, it was okay. More theatrical than tactical, this game offers a casual RPG experience that is hard to lose at even if you find only the bare minimum in equippables yet contains enough content and sidequests to hold a seat at the table of the Game for RPG Players Union. Level ups come to the player at set points instead of through number gains (some of these set points are optional), battles will go by swiftly if you pay enough attention to the arrangement of skill points on your character grids (and they can be arranged freely), and the story plays out in a fashion meant for the coolness factor rather than in meaningful prose. It has nowhere else to go when it's about rodents looking to kill humans and only able to deal bare minimum damage even with a Swiss Army Knife, lol. Of course it contains a bunch of other inter-rodent strife and matching politics, some of them matching real life politics which will probably annoy you if you're not left-leaning, but nothing too serious. Come to this game if you'd like ten hours of fun, good music, and a decent narrative themed ""no gods, no masters"" to pass the time."
31,1.0,Small Saga,core,True,10.083333333333334,en,"Very solid and fun RPG. Characters are lovable with cute designs and great writing with fun moments for all of the main party members and their various acquaintances. The game also does not hide its inspirations at all which can be pretty funny (such as the buff that the main character can apply to themselves after the prologue lol) It is a bit on the shorter side for an RPG, but it also doesn't waste your time with any grinding or tedious sidequests. Every fight you get into is relevant to the main story at hand, and you usually only have a handful of fights before you get to the next big Boss Fight. And the Bosses are universally really fun, usually sporting their own unique gimmicks to set each of those fights apart from each other. The side quests that do exist are few, but again, they don't waste your time and are very fun individual quests. The levelup system is also pretty simple too, but it gives you a good few ways to lean each of the characters in different directions. So I do feel like there's a good bit of agency. And I also love how the item system works, where once you get a consumable that can heal you or cure a status effect or something, you can just equip it to a party member, and then that person can always use that item once per fight, so you don't have to worry about running out of them or anything like that. My one complaint about the game is that I felt like by the end I got a bit too powerful for the game to handle. If you do all of the sidequests to unlock everyone's ultimate abilities, you can kinda become absurdly unstoppable and as a result the final boss was a little underwhelming since I was able to just blow right through it while barely taking any damage to my party. Other than that, like I said the game is fairly short, and I certainly wouldn't have complained if there were maybe 1 or 2 more seasons worth of content with a couple more story arcs to go through, but when my biggest complaint with a game is that I want more of it, that's usually a good sign. Overall very much worth the price of admission, and in many ways I think is also a good intro RPG to the genre if you're not as familiar with its conventions. But even as a long time fan of RPGs I still loved what it had to offer."
31,1.0,Ikenfell,core,True,25.416666666666668,en,"I cannot recommend this game enough. The storytelling is compelling, the music is enthralling, the art is stunning, and the character development is so, so realistic. Conversely to many, I enjoyed the battle mechanics; I loved mixing & matching characters, and optimizing field movement. Moreover, I felt the timing mechanism was intuitive (for me) but even if it's harder to understand timing, the game is forgiving if you save often. And who wouldn't save often, when to do so you must pet a cat (which heals you entirely)?!? Even if grinding out battles doesn't help you with the timing, and you hate the battles, you can just turn on ""auto victory"" and tap out when the going gets tough. Another reason to promote is for the puzzles. Golden Sun is one of my all-time favorite games and I have been searching for a long time for a game that emulates those out-of-battle puzzle mechanics; Ikenfell comes close, with the hidden rooms/pathways and logic puzzles (though sadly not as focused on interacting with the environment as G.S.). Lastly, if you are an LGBTQIA+ person (or ally) I would highly recommend supporting this game: the characters are well-written, spanning the spectrum, and the banter is charming. We need more games like this!"
31,1.0,Ikenfell,core,True,32.583333333333336,en,"This game is extremely cute! All the characters are lovely and their queerness is apparent without overshadowing the rest of their personalities. The story is very interesting and has strong emotional beats, though the plotting is occasionally a little messy. The high points more than balance out the low ones though and the game's conclusion and character arcs were very satisfying. I enjoyed the battle system, which was a mix of grid-based tactical RPG party combat and Paper Mario-style action commands. Each party member has their own move set with unique timings, range, and area of effect. Figuring out who to bring and how to use them effectively in each fight is very satisfying. The game has a bit of a steep difficulty curve as enemies (especially bosses) ramp up their damage very fast if you can't do blocks with good timing, but healing is plentiful and the ability to restart a fight immediately after losing helps to make re-doing tough fights less frustrating. Since enemies can be encountered (or avoided) in the overworld to start battles, I was hoping to have some sort of first-strike system to get an edge going into a fight, but that didn't seem to be available. Overall, I had a great time with this game, both in the main story and in the handful of secret side trips lurking around. Highly recommend to anyone who is a fan of action-command RPGs and queer witches."
31,1.0,ELDEN RING,benchmark,False,88.55,en,"[h1]Probably the biggest letdown of a game.[/h1] I have to preface this and say that this is my first soulslike experience. Elden ring videos and players promise hard gameplay, great story, and cinematic experience. In reality? It's [b]unmeasurable disappointment[/b] on several fronts. My first issue is that this game was supposed to be made for controllers. You'd think with controllers your movement would be optimized with omnidirectional movement, variable speed, etc. No. No it is not. Too simple of concepts for these simple devs. In order to sprint in this game you have to hold the same button you dodge with (B as I'm on Xbox controller). So if you were to do something as simple as dodge while running, you have to hold the direction and quickly release and tap your dodge button again. This is already awkard of a movement and you'd think it'd be fixed in early builds of the game. Nada. On top of this awkward movement, your dodge actually only starts once the dodge button is released. This wonderfully stupid idea of a mechanic makes reactive playstyles (what'd you'd expect to play as a game centered around boss fights) useless. The amount of time it takes for you to actually do what you inputed is elongated by dumb design. This leads to another problem later on. [i]I'm just gonna forego the horrible auto-lock and let other players tell you about that dumpster fire.[/i] My second issue is FPS being locked. 60hz is stone age. People have to spend $60 to get this game (crazy ik). When you can get a 60+fps monitor for $80. Let's think here, are your customers going to say ""God I hope this cinematic game is locked at 60fps"". Seriously unless you're a foot in the grave you can see the slop that is 60 fps. Did you buy a actual monitor? Something beyond 60fps? Yikes you're going to see some stuttering if your hz isn't divisible by 60 f*cking fps or has freesync. Now in the defense of this game, I understand that the game is based around the 60fps for engine reasons and for console players. Yet, WHY is it 60 fps when ported to PC. I'm writing this review 4 years later and there is still no support for higher framerates. Dollar per frame game. My third issue, difficulty. This game isn't ""hard"", it's tedious. I started playing this game in hopes of dodging bosses last second, paying attention to a flurry of attacks as they came out, and getting bested because I lacked the mechanical skill to beat a boss. Reality? This game has THE MOST BORING BOSS FIGHTS. Let me explain. Every boss has movepools. Which when learned make the boss easier, but Elden Ring makes it BORING. However, the fun should lie in going against new bosses right? Maybe getting lucky and beating them first try? Well unless it's one of the billion copy print dungeons with bosses that might as well be 2D for the lack of depth to them, you're going to die (probably in those dungeons too). You'll be hit with a move you can't properly dodge because well you've never seen it before.Or even worse, you have yet the timing is slightly different, with extensions of range or attack(s). Some people may not have a problem with this whole ""see a new move, die and come back pattern"". And to those people I say, ""Keep flipping those burgers."" The allure in bossfighting games is making yourself a betterplayer. One able to become better in any situation as you progress. Not dying 2-3, 4 times before you get the boss to a next phase where you'll have to repeat the same steps. This loop? It's not skillful dodges, parrying, or anything cool like that. It's just dying, learning, and coming back. That is profoundly boring. If all your bosses can just simply be put into a youtube video devolving strategies to counter every situation, you didn't make a skillfull game, you made a knowledge gap. [u]Seriously the bosses might as well be a quizlet looking at each boss's attacks like flashcards and memorizing.[/u] And you'd know I'd take it all back if the story was redeeming. Stories can carry bad gameplay after all. But truth be told you won't really even learn the story in this game. You have to go OUT of your way to find what this game is about. Other RPGs I've played such as Fallout 4, Cyberpunk 2077, Pokémon, all find ways to sprinkle in story if you just go a little bit off the game's main course. This game? You pretty much need a guide to get a inkling of it at all. You will have many questions when the game starts and as it progresses, you'll just have more and more. It's hard to find motivation to do quests with characters you know nothing about. This game doesn't motivate you to do anything, you pop in the world, you look around a bit, and you're confused. I understand that it is a game for adults, so make the story a bit complex. However at the start of the game, you as a protagonist get the sole goal of becoming the Elden Lord from a good cutscene. Now it may just be me, but [u]why does it sound like we're setting up a tv show?[/u] Could it be that it just said a bunch of characters nobody knows, gave the tiniest amount of backstory that you don't really understand, and had a vague direction? Maybe...maybe. But surely this is a good story. It will tell you a bit more as you start the game... Yeah no, this game has bad storytelling. Not necessarily a bad story I hear if you have thousands of hours to waste reading every item, replaying for minute things you missed because the game [b] Doesn't Have Story Direction [/b]. My advice F-Soft, narrow the guage just a little bit more so people can know why they should give a crap. Then the whole discover the lore thing works. But hey, if all that sounds appealing to you, go ahead and pay your $60 for 60fps. Have fun wasting your time memorizing an interactive textbook everyone else has already read, memorized, condensed, and posted the results of online. Edit 1: I've since beat Elden Ring and it was unfulfilling. I have yet to play the DLC (got a gamekey bundle for cheap). At this point in time everything still stands. Play modded if you can. But unless you're an achievement hunter like me, better steer clear, there's some enjoyable moments in this game, but the bad camera control, crappy controls, and 60fps still make this game hard to enjoy. It's sad that unpaid modders make the fixes that paid devs couldn't. That said, if you have a fit girl you know, go there. Don't buy."
31,1.0,ELDEN RING,benchmark,True,768.1833333333333,en,"so at 3/4 of 1k hrs into this game i feel i have the ability to leave a actual worth while review for it. To start this off, i will say this is the easiest Soulslike to get into and i adore how it lets you either do everything or do minimal, not only because some of us just arent completionists but also because it helps if you Elden ring RP like i do in my own little head canon at times. The only two main negatives i can say anything about are the two that make my eyes rollll playthrough after playthrough. horse combat Boss variety. For the horse combat, its janky, itsdifficult to do properly, and its lame. as a spell caster i even have issues doing that on horseback as a lot of times the character will fire their shots in the way youre facing and not in the way the target youre locked onto is. for boss variety, i would have liked to have seen more options. but i also understand that with the base game having 147 bosses in it total that it would be a pain in the ass to even have 60 unique types outside of legacy bosses. So while disappointed on that one, i do understand it at least. Otherwise i dont really have any complaints. This game is one of my favs and is legit always installed on my rig. The evironment, the sound design, the combat, its all spot on for me. this game gives a ♥♥♥♥ ton to experience and i personally think that if you can enjoy it then you should experience it all the way at least once. if you dislike this game, happy trails and make sure to review your fav game so maybe some of us will be apt to try it. If you decide to try this game and enjoy it. Welcome to the lands between ye tarnished and may you never lose the touch of grace."
31,1.0,Long Gone Days,core,True,2.683333333333333,en,"This Game for being in early access is coming along fantasticly. The game looks great except for a few problems with the full picture art showcased in some areas. While the combat can be difficult at some points. It provides a fair challenge. My main problem with the combat is the item VS. moral system when you finish a battle. The game gives you the option to take a item usually a healing item or on some occasions a equipment item. Or moral the game's MP system which in my playthrough I only encountered one item that gave moral. The problem is that at least I couldn't find anywhere to buy the items that I needed. So I ended up having the problem that the ememies wouldn't take much dammage from normal shots. So I had to use moral. Useing more than the game gave me for winning the battle. But at the same time since I used to much moral. I had to use my items to heal. So by the end I was having a major problem with moral and healing items. And was only saved by a story point during the boss battle. Hopefully when the full game comes out this moral and healing problem will be fixed by the incluison of a in-game shop or more items scatured around the overworld. All in all I highly recomened the game for it's great art, engageing story, and challengeing combat with only slight problems"
31,1.0,Long Gone Days,core,False,2.183333333333333,en,"So. This game looked quite good at first glance, but its actually terrible. The sprite work is good, the enemy design is interesting and kinda fresh, very well done. The battle system is neato too, but the real problem is the story. Its written horendously. They repeatedly forget to capitilize the beginnings of sentences and the story makes no sense. Dystopia is a very interesting genre with a lot of interesting different potential facets. This game has none of that. Spoilers ahead to the story, I'll try to keep it limited by to explain the issues with the story I need to, you know, talk about the story. The main character, Rourke, is sent on a mission in Poland and finds out he's really purging a bunch of civilians. He then tells the first person to listen that he can't POSSIBLY live this kind of life, and that he's gonna desert even if it gets him executed. What the ♥♥♥♥ man, who does that. Now, going through a panic attack after you found out you murdered a bunch of innocent people is totally reasonable, but who the ♥♥♥♥ would tell someone that. Its insane. You'd have to really think about it, mull it over and THEN decide to bail on your country. Not only that but the dialogue people have is weird and stilited, they don't talk like real people they talk like someone is trying to beat me over the head with the tragedy of war or some nonsense. TL;DR most of the game is good, but the story sucks ass, and an RPG with bad story is pretty much wortheless."
31,1.0,Meg's Monster,core,False,7.933333333333334,en,"A heartfelt story that visually might be very reminiscent of another game that features monster and human tensions, but it stands out with a nice focus on a set main cast that I couldn't help but just adore. Pretty good Pixel art, nice colour palettes that set the mood. With a mix of overworld sprites and more detailed combat sprites, the latter while not being the most animated compared to the former, I welcomed them to break the story from time to time. Combat. Every fight being unique, going the route of every fight is a boss rather than a random enemy. Most if not all of the fights have a unique THING going on to try and not be a repetitive turn based game, this is more expanded on in later fights Beautiful soundtrack, hitting the right notes in the correct places, though I felt it's a little limited and not too memorable, but that's purely personal. The combat feels a little tagged on, while there is variety in the enemies you typically only fight once, game overs tend to fall down to extremely bad luck since you are on a linear path with no real options besides your established mechanics. How the player avoids a game over, I'd say it's at least unique, so a bonus for that. Despite having a world map, the game is purely linear (you are pretty much locked into your linear route too) With no real reason to explore any place further outside of areas being no more than 2-3 rooms large at most points. Side quests don't really add much bulk to the game play or plot, with one side quest being awkwardly placed tone wise and the other being multiple side quests that seem almost shoe-horned in to bulk up the plot and twist (or someone just REALLY liked a certain character idk lol) While I think the ending is certainly a nice one, some elements of the plot and characters could've been explored more, the setting of the world REALLY should've been explored more, certain plot points I have either missed or the game didn't bother to tell me. (If it's left up to interpretation then that's totally fine) I feel the game could've just been MORE that what it already is if it was given more time to work on rather than a nice little shortened story to get done in a few hours. Despite what I feel, I do think it was a cute little game, However I would REALLY recommend one buys it SUPER discounted or just watch someone else play it, you will both share the same experience. I just don't think the price is worth a 5-7 hour experience. I'd like to recommend it but it's just lacking in content and replayability."
31,1.0,Small Saga,core,False,6.483333333333333,en,"+ extremely good art direction in general, I liked the character designs, the battle arenas and weaponry/props design + very good quality and variety of music + no random encounters and milestone level ups are great ideas! I wish we saw it more in other games +/- the game is short, which I liked but I think it could have used more side things +/- the game is easy, it's not bad to the point of being tedious but I would have liked more challenge +/- the battle system is pretty basic and it doesn't do anything new - my biggest problem with the game is the writing, classic RPG games are expected to deliver in this area more than any other genre, the story in general is ok but the way it's written is direct and as spoon feed-y as possible! the beginning gave so much potential for the story to go and explore interesting things but it didn't deliver, it turned to basic ""these bad guys are bad and these are the good guys"" with nothing subtle or even worth thinking about, the characters are all one note to the extreme! the developer is skilled in writing comedy as we have seen from the previous game (aviary attorney) but in this game it's nearly non existent! it shows its head one time or two and both are my favorite part of the writing. as silly as the previous game was it tackled inequality and social issues in a clever way that I'm still thinking about to this day! the characters from that game are so memorable and their stance in a lot of issues can be inferred from their actions, it's exactly why I expected a lot from this game! I struggled with rating the game but ultimately decided on negative because I found the game forgettable after two days of finishing it. I would really like to see the developer try to stab again at the genre with the previous style, I think the combination has potential to be something really special."
31,1.0,Ikenfell,core,False,11.9,en,"A monotonously unimaginative narrative, strung along by an upsettingly tedious and shallow combat system. The novelty of the colourful pixel world and tile-based combat system are fine at first, but only get worse as the game rolls out more content to reveal there's no more depth to the experience than that. The combat system is not very tactical at all. Every single combat encounter the map is the exact same three by twelve grid with no obstacles or hazards or anything. Every single map is just that. All the player does is move the characters in range of the enemies on this confined, barren grid and then chunk out the same damage skills over and over again. To artificially make the experience more engaging players need to perform a quick time event every single time they use an ability or are attacked. These quick time events drastically impact the outcome of each turn and encounter as a whole. Missing the quick time will generally result in an enemy attack dealing triple damage compared to pressing at the very last moment for the most reduction. Same goes for when the player controlled characters attack, it will be anything from a fraction to full damage based on the quick time event. Players have to do this quick time event for every single action in every single combat encounter throughout what is probably a fifteen or more hour campaign. And every single new enemy attack and new character ability has a completely different timing, sometimes it's about when the hit lands other times it's a fraction of a second after the hit lands other times it's not the hit at all it's based on some random other part of the animation. At first it's not so bad but after over ten hours of combat which is only engaging because quick time events force the player to pay attention, it's exhausting and unfun. The map layout is the same every fight, there's barely even any room to move around in, there's no dynamic strategies or synergies between items and abilities, players have minimal access to buffs or control affects that allow for actually strategy, there's little players can do to tactically respond or counter or account for enemy actions at all in any way, and players have to take up a whole turn if they want to use an item so items are a waste of time outside of higher difficulty fights. If players don't waste time fighting against anything other than the boss, then players end up being underpowered for the boss fight and have to waste ridiculous amounts of time chipping the boss down; which negates all the time the player saved from skipping the previous fights. There doesn't seem to be much variety in gearing for statistics either since players can't really focus anything enough to make a huge difference, although without speed enemies will start taking multiple turns before the player gets to. Admittedly the game does actually give players a toggle in the settings menu to allow for instantly winning combat and, I think, bypassing the quick time events as well. But if entire core mechanics of the game need to be removed just to make it less unfun then that's a problem. Similarly to the combat, at first the story is also decent if not especially exciting. But it doesn't get anymore exciting as it advances. The world is just a bunch of bland, unimaginative copy paste magic whatever. Nothing special, nothing unique or creative about any of it. The lore of how the world was created gets even worse. Arbitrarily large whale, mammoths and a raven who for some reason have the ability and desire to create things; created things. That's it that's the universe lore. Same with the plot, it does try to at least do something different yet it's still just a vague asinine problem that has a vague asinine solution and overtime it just becomes less vague. None of the twists the plot provides in twelve hours are actually exciting, especially because most of the specific details that the plot revolves around are arbitrarily thrown at the player out of nowhere; and the player just has to nod along. The characters are about the same. Not awful, but not unique or interesting either. Very copy paste predictable personality categories without much depth beyond that initial category. Half of the characters either don't have any major drama problems but also supply absolutely no reason for the player to be interested or intrigued by their existence at all; while the other characters do have drama problems but it's all petty obnoxious issues that make zero sense to be showing up in the middle of such a drastic world saving whatever plot. The most consistently fresh aspect of the game is simply just running around the world collecting items and advancing from room to room while solving mild puzzles. The game has decent pixel graphics and fairly diverse, if not still uninspired, environments along with a solid amount of nice music. The select few songs that actually have sung lyrics tend to be shallowly written and extremely out of place though. Ironically the least music variety appears to be in combat. Players get to listen to the same song for the fiftieth time while performing the same quick time event for the two hundredth time. As referenced I was genuinely fine with the game at first. But after twelve hours of the same quick time events, the same empty maps; the only reason combat even started becoming especially difficult was because the characters had become underpowered due to me desperately avoiding enemy encounters to save time, and I actually started missing quick time events more often because of how tired I got of doing them. Meanwhile the story just keeps going on with the same inane fantasy save the world discover the boring details of the predictable secrets and now one of the characters is having a tantrum again so time to stop everything for them before immediately resuming once the petty social crisis is over. There's just nothing new about this in terms of gameplay or story. Yet it's over twelve hours long and demands constant attention from the player the whole way despite not providing anything of genuine intrigue. This game actually would of benefited from being much, much shorter. If you're interested in finding some games that I do positively recommend they can be found on my curator page [url=https://store.steampowered.com/curator/38950844-Anoemalous/] here [/url]."
